测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_libwbxml_xml2wbxml,fail_x86NotTest,./mugen-riscv/logs/libwbxml/oe_test_libwbxml_xml2wbxml/2024-03-05-21:24:43.log,
sqlite-jdbc,oe_test_sqlite-jdbc_connect,fail_x86NotTest,./mugen-riscv/logs/sqlite-jdbc/oe_test_sqlite-jdbc_connect/2024-03-06-01:07:17.log,
luarocks,oe_test_luarocks,fail_x86NotTest,./mugen-riscv/logs/luarocks/oe_test_luarocks/2024-03-06-03:04:24.log,
blueman,oe_test_service_blueman-mechanism,fail_x86NotTest,./mugen-riscv/logs/blueman/oe_test_service_blueman-mechanism/2024-03-06-01:30:45.log,
gdk-pixbuf2,oe_test_gdk-pixbuf2,fail_x86NotTest,./mugen-riscv/logs/gdk-pixbuf2/oe_test_gdk-pixbuf2/2024-03-06-02:58:14.log,
ipset,oe_test_service_ipset,fail_x86NotTest,./mugen-riscv/logs/ipset/oe_test_service_ipset/2024-03-05-20:24:25.log,None
rubygem-puma,oe_test_rubygem-puma,fail_x86NotTest,./mugen-riscv/logs/rubygem-puma/oe_test_rubygem-puma/2024-03-06-03:13:29.log,
e2fsprogs,oe_test_e2fsck_repair,fail_x86NotTest,./mugen-riscv/logs/e2fsprogs/oe_test_e2fsck_repair/2024-03-05-20:38:53.log,
brltty,oe_test_service_brltty,fail_x86NotTest,./mugen-riscv/logs/brltty/oe_test_service_brltty/2024-03-05-23:06:51.log,None
nftables,oe_test_nftables_anonymous_map,fail_x86NotTest,./mugen-riscv/logs/nftables/oe_test_nftables_anonymous_map/2024-03-05-10:49:21.log,
,oe_test_service_nftables,fail_x86NotTest,./mugen-riscv/logs/nftables/oe_test_service_nftables/2024-03-05-11:02:29.log,
,oe_test_nftables_replace_counters,fail_x86NotTest,./mugen-riscv/logs/nftables/oe_test_nftables_replace_counters/2024-03-05-11:01:01.log,
,oe_test_nftables_listen_package,fail_x86NotTest,./mugen-riscv/logs/nftables/oe_test_nftables_listen_package/2024-03-05-10:51:19.log,
,oe_test_nftables_create_counters,fail_x86NotTest,./mugen-riscv/logs/nftables/oe_test_nftables_create_counters/2024-03-05-10:44:10.log,
,oe_test_nftables_name_sets,fail_x86NotTest,./mugen-riscv/logs/nftables/oe_test_nftables_name_sets/2024-03-05-10:53:19.log,
,oe_test_nftables_chains,fail_x86NotTest,./mugen-riscv/logs/nftables/oe_test_nftables_chains/2024-03-05-10:55:56.log,
security-tool,oe_test_service_openEuler-security,fail_x86NotTest,./mugen-riscv/logs/security-tool/oe_test_service_openEuler-security/2024-03-05-22:07:42.log,None
,oe_test_security_tool,fail_x86NotTest,./mugen-riscv/logs/security-tool/oe_test_security_tool/2024-03-05-22:02:46.log,None
vala,oe_test_vala,fail_x86NotTest,./mugen-riscv/logs/vala/oe_test_vala/2024-03-06-03:17:09.log,
nss-pam-ldapd,oe_test_service_nslcd,fail_x86NotTest,./mugen-riscv/logs/nss-pam-ldapd/oe_test_service_nslcd/2024-03-06-00:27:10.log,
zziplib,oe_test_zziplib,fail_x86NotTest,./mugen-riscv/logs/zziplib/oe_test_zziplib/2024-03-06-02:37:27.log,
dtc,oe_test_dtc,fail_x86NotTest,./mugen-riscv/logs/dtc/oe_test_dtc/2024-03-06-02:39:48.log,
ntp,oe_test_service_ntpdate,fail_x86NotTest,./mugen-riscv/logs/ntp/oe_test_service_ntpdate/2024-03-05-17:18:25.log,
