测试套/软件包名,测试用例名,状态,日志文件,原因
graphviz,oe_test_service_zvbid,fail,./mugen-riscv/logs/graphviz/oe_test_service_zvbid/2023-05-26-22:11:36.log,
htop,oe_test_htop_02,fail,./mugen-riscv/logs/htop/oe_test_htop_02/2023-05-26-23:02:23.log,测试套编写错误
initscripts,oe_test_service_import-state,fail,./mugen-riscv/logs/initscripts/oe_test_service_import-state/2023-05-27-01:00:01.log,preinstall absent/systemd unit restart failure/systemd unit runtime error
,oe_test_service_loadmodules,fail,./mugen-riscv/logs/initscripts/oe_test_service_loadmodules/2023-05-27-01:01:03.log,preinstall absent/systemd unit restart failure/systemd unit runtime error
kernel,oe_test_hqlogic,fail,./mugen-riscv/logs/kernel/oe_test_hqlogic/2023-05-25-17_09_19.log,内核模块缺失 qla2xxx
,oe_test_ipip,fail,./mugen-riscv/logs/kernel/oe_test_ipip/2023-05-25-17_07_08.log,内核模块缺失 ipip
,oe_test_kernel_cmd_01,fail,./mugen-riscv/logs/kernel/oe_test_kernel_cmd_01/2023-05-25-17_00_23.log,测试使用 hostnamectl | grep Virtualization 判断是否为虚拟机，而 qemu-system-riscv64 不适用这个方法
,oe_test_lpfc,fail,./mugen-riscv/logs/kernel/oe_test_lpfc/2023-05-25-17_11_35.log,内核模块缺失 lpfc
,oe_test_qxl,fail,./mugen-riscv/logs/kernel/oe_test_qxl/2023-05-25-17_10_14.log,内核模块缺失 qxl
,oe_test_service_cpupower,fail,./mugen-riscv/logs/kernel/oe_test_service_cpupower/2023-05-25-17_06_08.log,测试使用 hostnamectl | grep Virtualization 判断是否为虚拟机，而 qemu-system-riscv64 不适用这个方法
,oe_test_snd_aloop,fail,./mugen-riscv/logs/kernel/oe_test_snd_aloop/2023-05-25-17_08_23.log,内核模块缺失 snd-aloop
,oe_test_softdog,fail,./mugen-riscv/logs/kernel/oe_test_softdog/2023-05-25-17_12_40.log,内核模块缺失 softdog
,oe_test_vport-geneve,fail,./mugen-riscv/logs/kernel/oe_test_vport-geneve/2023-05-25-17_10_48.log,内核模块缺失 vport-geneve
,oe_test_wangxun,fail,./mugen-riscv/logs/kernel/oe_test_wangxun/2023-05-25-17_13_55.log,内核模块缺失 ngbe.ko txgbe.ko
,oe_test_xfs,fail,./mugen-riscv/logs/kernel/oe_test_xfs/2023-05-25-17_13_30.log,内核模块缺失 xfs
kmod,oe_test_rmmod,fail,./mugen-riscv/logs/kmod/oe_test_rmmod/2023-05-25-17_05_55.log,内核模块缺失 dm_log dm_mirror dm_region_hash
,oe_test_weak-modules,fail,./mugen-riscv/logs/kmod/oe_test_weak-modules/2023-05-25-17_06_19.log,镜像没有预装测试所需的 dracut （引入后 Unable to decompress /boot/initramfs-6.1.8-3.oe2303.riscv64.img: Unknown format）
libarchive,oe_test_libarchive_bsdcpio,fail,./mugen-riscv/logs/libarchive/oe_test_libarchive_bsdcpio/2023-06-02-09_35_39.log,
libuuid,oe_test_libuuid,fail,./mugen-riscv/logs/libuuid/oe_test_libuuid/2023-06-02-10_37_08.log,
lvm2,oe_test_service_lvmlockd,fail,./mugen-riscv/logs/lvm2/oe_test_service_lvmlockd/2023-05-25-17_30_48.log,oerv 缺失软件包 lvm2-locked
,oe_test_service_lvmlocks,fail,./mugen-riscv/logs/lvm2/oe_test_service_lvmlocks/2023-05-25-17_32_35.log,oerv 缺失软件包 lvm2-locked
systemd,oe_test_socket_syslog,fail,./mugen-riscv/logs/systemd/oe_test_socket_syslog/2023-05-25-21_41_08.log,镜像没有预装测试所需的 rsyslog
ipset,oe_test_service_ipset_02,fail,./mugen-riscv/logs/ipset/oe_test_service_ipset_02/2023-06-02-03:14:42.log,内核没有 ipset 支持，可以用 zcat /proc/config.gz | grep IPSET 无输出验证
,oe_test_ipset_01,fail,./mugen-riscv/logs/ipset/oe_test_ipset_01/2023-06-02-03:15:50.log,内核没有 ipset 支持，可以用 zcat /proc/config.gz | grep IPSET 无输出验证
java-1.8.0-openjdk,oe_test_openjdk_jdb_jdeps,fail,./mugen-riscv/logs/java-1.8.0-openjdk/oe_test_openjdk_jdb_jdeps/2023-06-02-04:51:28.log,file missing
javapackages-tools,oe_test_binary_files_operation,fail,./mugen-riscv/logs/javapackages-tools/oe_test_binary_files_operation/2023-06-02-05:38:07.log,log4j 依赖关系不满足
,oe_test_build-jar-repository,fail,./mugen-riscv/logs/javapackages-tools/oe_test_build-jar-repository/2023-06-02-05:43:17.log,log4j 依赖关系不满足
kubernetes,oe_test_service_kube-scheduler,fail,./mugen-riscv/logs/kubernetes/oe_test_service_kube-scheduler/2023-06-02-07:44:54.log,file missing/systemd unit restart failure/systemd unit runtime error/systemd unit enable failure
,oe_test_service_kubelet,fail,./mugen-riscv/logs/kubernetes/oe_test_service_kubelet/2023-06-02-08:07:26.log,file missing/systemd unit restart failure/systemd unit runtime error/systemd unit enable failure
,oe_test_service_kube-proxy,fail,./mugen-riscv/logs/kubernetes/oe_test_service_kube-proxy/2023-06-02-08:10:42.log,file missing/systemd unit restart failure/systemd unit runtime error/systemd unit enable failure
,oe_test_service_kube-apiserver,fail,./mugen-riscv/logs/kubernetes/oe_test_service_kube-apiserver/2023-06-02-08:26:16.log,file missing/systemd unit restart failure/systemd unit runtime error/systemd unit enable failure
ladspa,oe_test_ladspa_analyseplugin,fail,./mugen-riscv/logs/ladspa/oe_test_ladspa_analyseplugin/2023-06-02-08:39:27.log,
,oe_test_ladspa_applyplugin,fail,./mugen-riscv/logs/ladspa/oe_test_ladspa_applyplugin/2023-06-02-08:40:30.log,
librabbitmq,oe_test_librabbitmq_amqp-consume,fail,./mugen-riscv/logs/librabbitmq/oe_test_librabbitmq_amqp-consume/2023-06-02-09:39:24.log,
libwmf,oe_test_libwmf_wmf2x_01,fail,./mugen-riscv/logs/libwmf/oe_test_libwmf_wmf2x_01/2023-06-02-12:35:03.log,
lksctp-tools,oe_test_lksctp-tools_checksctp,fail,./mugen-riscv/logs/lksctp-tools/oe_test_lksctp-tools_checksctp/2023-06-02-12:54:34.log,内核模块缺失  sctp ，内核配置缺失 CONFIG_IP_SCTP ，导致 checksctp: Protocol not supported
,oe_test_lksctp-tools_sctp_darn_02,fail,./mugen-riscv/logs/lksctp-tools/oe_test_lksctp-tools_sctp_darn_02/2023-06-02-13:25:57.log,内核模块缺失  sctp ，导致 sctp_darn: failed to create socket:  Socket type not supported.
,oe_test_lksctp-tools_sctp_status,fail,./mugen-riscv/logs/lksctp-tools/oe_test_lksctp-tools_sctp_status/2023-06-02-13:26:57.log,内核模块缺失  sctp ，导致 sctp_darn: failed to create socket:  Socket type not supported.
,oe_test_lksctp-tools_sctp_test,fail,./mugen-riscv/logs/lksctp-tools/oe_test_lksctp-tools_sctp_test/2023-06-02-13:28:11.log,"内核模块缺失  sctp ，导致 socket(SOCK_SEQPACKET, IPPROTO_SCTP) 函数调用失败 socket: failed to create socket:  Socket type not supported"
,oe_test_lksctp-tools_sctp_darn_01,fail,./mugen-riscv/logs/lksctp-tools/oe_test_lksctp-tools_sctp_darn_01/2023-06-02-12:55:49.log,内核模块缺失  sctp ，导致 sctp_darn: failed to create socket:  Socket type not supported.
lldpad,oe_test_service_lldpad,fail,./mugen-riscv/logs/lldpad/oe_test_service_lldpad/2023-06-02-13:30:03.log,lldpad.service 启动出现错误 setsockopt nearest_bridge: Invalid argument
logwatch,oe_test_logwatch,fail,./mugen-riscv/logs/logwatch/oe_test_logwatch/2023-06-02-13:38:08.log,
multipath-tools,oe_test_multipath-tools_kpartx,fail,./mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_kpartx/2023-07-12-13_12_13.log,内核模块缺失 dm_multipath
,oe_test_multipath-tools_mpathconf,fail,./mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_mpathconf/2023-07-12-13_16_30.log,内核模块缺失 dm_multipath
,oe_test_multipath-tools_mpathpersist,fail,./mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_mpathpersist/2023-07-12-13_18_30.log,内核模块缺失 dm_multipath
,oe_test_multipath-tools_multipath_01,fail,./mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_multipath_01/2023-07-12-13_22_20.log,内核模块缺失 dm_multipath
,oe_test_multipath-tools_multipath_02,fail,./mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_multipath_02/2023-07-12-13_26_29.log,内核模块缺失 dm_multipath
,oe_test_service_multipathd,fail,./mugen-riscv/logs/multipath-tools/oe_test_service_multipathd/2023-07-12-13_30_26.log,内核模块缺失 dm_multipath ， multipathd[3663]: DM multipath kernel driver not loaded
FS_Device,oe_test_raid_faulty_1,fail,./mugen-riscv/logs/FS_Device/oe_test_raid_faulty_1/2023-04-28-13:28:46.log,Module md_mod not found
,oe_test_raid_faulty_2,fail,./mugen-riscv/logs/FS_Device/oe_test_raid_faulty_2/2023-04-28-13:29:20.log,Module md_mod not found
,oe_test_raid_faulty_3,fail,./mugen-riscv/logs/FS_Device/oe_test_raid_faulty_3/2023-04-28-13:29:57.log,Module md_mod not found
,oe_test_raid_faulty_add_device,fail,./mugen-riscv/logs/FS_Device/oe_test_raid_faulty_add_device/2023-04-28-13:30:33.log,Module md_mod not found
,oe_test_raid_faulty_rw,fail,./mugen-riscv/logs/FS_Device/oe_test_raid_faulty_rw/2023-04-28-13:31:16.log,Module md_mod not found
,oe_test_raid_faulty_w,fail,./mugen-riscv/logs/FS_Device/oe_test_raid_faulty_w/2023-04-28-13:40:08.log,Module md_mod not found
FS_Directory,oe_test_FSIO_dir_access_etc,fail,./mugen-riscv/logs/FS_Directory/oe_test_FSIO_dir_access_etc/2023-04-28-21:47:20.log,/etc文件夹内容与x86不符合
,oe_test_FSIO_dir_access_proc,fail,./mugen-riscv/logs/FS_Directory/oe_test_FSIO_dir_access_proc/2023-04-28-21:49:26.log,/proc/cpuinfo中正常显示cpu信息但无'CPU'关键字
,oe_test_FSIO_dir_access_var,fail,./mugen-riscv/logs/FS_Directory/oe_test_FSIO_dir_access_var/2023-04-28-21:52:08.log,/var文件夹内容与x86不符合
FS_Negative,oe_test_FSIO_create_full_dir,fail,./mugen-riscv/logs/FS_Negative/oe_test_FSIO_create_full_dir/2023-05-04-02:29:14.log,log文件过长无法分析
embedded_os_basic_test,oe_test_basic_cmd_dmesg,fail,./mugen-riscv/logs/embedded_os_basic_test/oe_test_basic_cmd_dmesg/2023-04-27-11:54:39.log,
,oe_test_system_log_logrotate,fail,./mugen-riscv/logs/embedded_os_basic_test/oe_test_system_log_logrotate/2023-04-27-12:14:23.log,preinstall absent
,oe_test_var_log,fail,./mugen-riscv/logs/embedded_os_basic_test/oe_test_var_log/2023-04-27-12:17:59.log,preinstall absent
netlabel_tools,oe_test_netlabel_tools_netlabelctl_01,fail,./mugen-riscv/logs/netlabel_tools/oe_test_netlabel_tools_netlabelctl_01/2023-04-26-11:14:56.log,“netlabelctl: error，failed to initialize the NetLabel library”
,oe_test_netlabel_tools_netlabelctl_02,fail,./mugen-riscv/logs/netlabel_tools/oe_test_netlabel_tools_netlabelctl_02/2023-04-26-11:16:42.log,”netlabelctl: error，failed to initialize the NetLabel library“
,oe_test_service_netlabel,fail,./mugen-riscv/logs/netlabel_tools/oe_test_service_netlabel/2023-04-26-11:12:30.log,systemd运行启动正常但日志有error信息“failed to initialize the NetLabel library”
ninja-build,oe_test_ninja-build_ninja,fail,./mugen-riscv/logs/ninja-build/oe_test_ninja-build_ninja/2023-04-26-11:46:06.log,提示 grep: warning: stray \ before -导致返回值为1 实际结果无误
nodejs,oe_test_nodejs_01,fail,./mugen-riscv/logs/nodejs/oe_test_nodejs_01/2023-04-26-11:49:28.log,Segmentation fault
,oe_test_nodejs_02,fail,./mugen-riscv/logs/nodejs/oe_test_nodejs_02/2023-04-26-11:52:52.log,Segmentation fault
,oe_test_nodejs_03,fail,./mugen-riscv/logs/nodejs/oe_test_nodejs_03/2023-04-26-11:56:07.log,Segmentation fault
numad,oe_test_service_numad,fail,./mugen-riscv/logs/numad/oe_test_service_numad/2023-04-26-12:11:17.log,systemd启动失败，原因未知
nvmetcli,oe_test_service_nvmet,fail,./mugen-riscv/logs/nvmetcli/oe_test_service_nvmet/2023-04-26-12:12:04.log,Module nvmet not found
obs-server,oe_test_service_obsapisetup,fail,./mugen-riscv/logs/obs-server/oe_test_service_obsapisetup/2023-04-26-13:39:34.log,systemd unit runtime error/systemd unit enable failure
open-iscsi,oe_test_service_iscsid,fail,./mugen-riscv/logs/open-iscsi/oe_test_service_iscsid/2023-04-26-12:21:15.log,iscsid.service 启动出现错误 iscsid: can not create NETLINK_ISCSI socket [Protocol not supported]
openvswitch,oe_test_service_openvswitch,fail,./mugen-riscv/logs/openvswitch/oe_test_service_openvswitch/2023-04-26-14:26:52.log,测试套问题，测试套使用 service 命令进行测试，而该命令在镜像中不存在 service: command not found
,oe_test_service_ovs-vswitchd,fail,./mugen-riscv/logs/openvswitch/oe_test_service_ovs-vswitchd/2023-04-26-14:34:14.log,测试套问题，测试套使用 service 命令进行测试，而该命令在镜像中不存在 service: command not found
,oe_test_service_ovsdb-server,fail,./mugen-riscv/logs/openvswitch/oe_test_service_ovsdb-server/2023-04-26-14:30:45.log,测试套问题，测试套使用 service 命令进行测试，而该命令在镜像中不存在 service: command not found
os-storage,oe_test_storage_Mutipath_configure_blacklist,fail,./mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_configure_blacklist/2023-04-28-07:19:57.log,内核模块缺失 dm_multipath
,oe_test_storage_Mutipath_configure_defaults,fail,./mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_configure_defaults/2023-04-28-07:16:45.log,内核模块缺失 dm_multipath
,oe_test_storage_Mutipath_configure_device,fail,./mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_configure_device/2023-04-28-06:54:06.log,内核模块缺失 dm_multipath
,oe_test_storage_Mutipath_configure_section,fail,./mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_configure_section/2023-04-28-07:09:02.log,内核模块缺失 dm_multipath
,oe_test_storage_Mutipath_mpathconf,fail,./mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_mpathconf/2023-04-28-06:33:46.log,内核模块缺失 dm_multipath
,oe_test_storage_Mutipath_various_fields,fail,./mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_various_fields/2023-04-28-07:03:35.log,内核模块缺失 dm_multipath
,oe_test_storage_Mutipath_view_info,fail,./mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_view_info/2023-04-28-06:55:09.log,内核模块缺失 dm_multipath
,oe_test_storage_ext3_mount_write,fail,./mugen-riscv/logs/os-storage/oe_test_storage_ext3_mount_write/2023-04-28-07:18:51.log,mugen problem
,oe_test_storage_ext4_mount,fail,./mugen-riscv/logs/os-storage/oe_test_storage_ext4_mount/2023-04-28-06:55:41.log,mugen problem 
,oe_test_storage_fileCMD_mkfs,fail,./mugen-riscv/logs/os-storage/oe_test_storage_fileCMD_mkfs/2023-04-28-06:44:53.log,mugen problem
,oe_test_storage_fileCMD_pwd,fail,./mugen-riscv/logs/os-storage/oe_test_storage_fileCMD_pwd/2023-04-28-06:36:59.log,文件系统中并没有选择测试的目录，使用mkdir事先建立对应目录可过，建议加入pre_test中
,oe_test_storage_lvm_set_regionsize,fail,./mugen-riscv/logs/os-storage/oe_test_storage_lvm_set_regionsize/2023-04-28-11:35:23.log,内核模块缺失 dm-raid
,oe_test_storage_smb_cmd_smbcontrol,fail,./mugen-riscv/logs/os-storage/oe_test_storage_smb_cmd_smbcontrol/2023-04-28-09:42:50.log,运行软件时需要加载libmessages-util-samba4.so，在LD_LIBRARY_PATH环境变量相同时，x86环境下运行可自动找到对应文件，但riscv下无法找到，只有将对应lib的文件路径赋值到环境变量时才可正常运行
,oe_test_storage_smb_cmd_smbpasswd,fail,./mugen-riscv/logs/os-storage/oe_test_storage_smb_cmd_smbpasswd/2023-04-28-09:45:03.log,运行软件时需要加载libmessages-util-samba4.so，在LD_LIBRARY_PATH环境变量相同时，x86环境下运行可自动找到对应文件，但riscv下无法找到，只有将对应lib的文件路径赋值到环境变量时才可正常运行
,oe_test_storage_smb_cmd_smbstatus,fail,./mugen-riscv/logs/os-storage/oe_test_storage_smb_cmd_smbstatus/2023-04-28-09:54:50.log,运行软件时需要加载libmessages-util-samba4.so，在LD_LIBRARY_PATH环境变量相同时，x86环境下运行可自动找到对应文件，但riscv下无法找到，只有将对应lib的文件路径赋值到环境变量时才可正常运行
,oe_test_storage_smb_cmd_testparm,fail,./mugen-riscv/logs/os-storage/oe_test_storage_smb_cmd_testparm/2023-04-28-10:26:24.log,运行软件时需要加载libserver-role-samba4.so，在LD_LIBRARY_PATH环境变量相同时，x86环境下运行可自动找到对应文件，但riscv下无法找到，只有将对应lib的文件路径赋值到环境变量时才可正常运行
,oe_test_storage_smb_guest_share,fail,./mugen-riscv/logs/os-storage/oe_test_storage_smb_guest_share/2023-04-28-10:29:54.log,同上缺失lib文件，不过上面两个lib文件都需加载
,oe_test_storage_xfs_restore,fail,./mugen-riscv/logs/os-storage/oe_test_storage_xfs_restore/2023-04-28-11:05:53.log,xfsdemp error
pacemaker,oe_test_service_pacemaker,fail,./mugen-riscv/logs/pacemaker/oe_test_service_pacemaker/2023-04-26-15:09:53.log,
pcp,oe_test_service_pmmgr,fail,./mugen-riscv/logs/pcp/oe_test_service_pmmgr/2023-04-28-02:52:21.log,待测软件包 pcp-manager 不存在
,oe_test_service_pmwebd,fail,./mugen-riscv/logs/pcp/oe_test_service_pmwebd/2023-04-28-02:57:15.log,没有软件包提供 pmwebd.service
pcp-system-tools,oe_test_dstat_03,fail,./mugen-riscv/logs/pcp-system-tools/oe_test_dstat_03/2023-04-26-18:47:24.log,nohup的影响
,oe_test_pcp-uptime_pcp-verify,fail,./mugen-riscv/logs/pcp-system-tools/oe_test_pcp-uptime_pcp-verify/2023-04-26-19:39:11.log,启动时安装pcp无法复现，pcp卸载重装后可复现systemd日志显示与ioctl有关，log显示‘broken pipe’，具体原因未知
pigz,oe_test_pigz,fail,./mugen-riscv/logs/pigz/oe_test_pigz/2023-04-26-19:20:20.log,镜像没有预装待测软件包 pigz
podman,oe_test_podman_25,fail,./mugen-riscv/logs/podman/oe_test_podman_25/2023-04-26-21:13:50.log,fatal error: lfstack.push
,oe_test_podman_28,fail,./mugen-riscv/logs/podman/oe_test_podman_28/2023-04-26-21:16:36.log,fatal error: lfstack.push
,oe_test_podman_DK_25,fail,./mugen-riscv/logs/podman/oe_test_podman_DK_25/2023-04-26-22:16:39.log,docker rm all 时 fatal error: lfstack.push
,oe_test_podman_DK_28,fail,./mugen-riscv/logs/podman/oe_test_podman_DK_28/2023-04-26-22:19:52.log,docker rm all 时 fatal error: lfstack.push
prometheus2,oe_test_prometheus_cli,fail,./mugen-riscv/logs/prometheus2/oe_test_prometheus_cli/2023-04-26-20:11:39.log,复现时提示堆栈错误，
,oe_test_prometheus_management_api,fail,./mugen-riscv/logs/prometheus2/oe_test_prometheus_management_api/2023-04-26-21:12:02.log,kernel及sv57导致问题
,oe_test_prometheus_promtool,fail,./mugen-riscv/logs/prometheus2/oe_test_prometheus_promtool/2023-04-26-21:42:14.log,复现时提示堆栈错误
,oe_test_prometheus_querying_http_api,fail,./mugen-riscv/logs/prometheus2/oe_test_prometheus_querying_http_api/2023-04-26-20:41:49.log,kernel及sv57导致问题
,oe_test_prometheus_tsdb,fail,./mugen-riscv/logs/prometheus2/oe_test_prometheus_tsdb/2023-04-26-22:12:28.log,日志中出现堆栈错误的提示
,oe_test_service_prometheus,fail,./mugen-riscv/logs/prometheus2/oe_test_service_prometheus/2023-04-26-20:08:33.log,kernel及sv57导致问题
psacct,oe_test_psacct,fail,./mugen-riscv/logs/psacct/oe_test_psacct/2023-04-26-20:13:03.log,systemd启动失败，原因未知
,oe_test_service_psacct,fail,./mugen-riscv/logs/psacct/oe_test_service_psacct/2023-04-26-20:15:06.log,systemd启动失败，原因未知
qt5-qttools,oe_test_qt5-qttools_qdbus-qt5,fail,./mugen-riscv/logs/qt5-qttools/oe_test_qt5-qttools_qdbus-qt5/2023-04-28-01:03:31.log,Unable to autolaunch a dbus-daemon without a $DISPLAY for X11
quota,oe_test_service_quota_nld,fail,./mugen-riscv/logs/quota/oe_test_service_quota_nld/2023-04-26-21:17:36.log,quota_nld.service 启动出现错误 quota_nld: Cannot resolve quota netlink name: Cannot allocate memory
rasdaemon,oe_test_service_ras-mc-ctl,fail,./mugen-riscv/logs/rasdaemon/oe_test_service_ras-mc-ctl/2023-04-26-22:25:28.log,初始化EDAC v3.0.0 Drivers 失败
rdma-core,oe_test_socket_ibacm,fail,./mugen-riscv/logs/rdma-core/oe_test_socket_ibacm/2023-04-26-22:38:45.log,ibacm.socket 启动出现错误 ibacm.socket: Failed to create listening socket (rdma 4): Protocol not supported
realmd,oe_test_service_realmd,fail,./mugen-riscv/logs/realmd/oe_test_service_realmd/2023-04-26-22:42:34.log,Failed to load module: /usr/lib64/gio/modules/libgioremote-volume-monitor.so and Failed to load module: /usr/lib64/gio/modules/libgvfsdbus.so，对应文件夹中没有来那两个模块文件
samba,oe_test_service_nmb,fail,./mugen-riscv/logs/samba/oe_test_service_nmb/2023-04-27-02:03:38.log,可能是构建问题，链接库均在 /usr/lib64/samba ，但是只有部分被正确从该路径加载，导致加载动态链接库 libmessages-util-samba4.so 失败
,oe_test_service_smb,fail,./mugen-riscv/logs/samba/oe_test_service_smb/2023-04-27-02:10:01.log,可能是构建问题，链接库均在 /usr/lib64/samba ，但是只有部分被正确从该路径加载，导致加载动态链接库 libmessages-util-samba4.so 失败
,oe_test_service_winbind,fail,./mugen-riscv/logs/samba/oe_test_service_winbind/2023-04-27-02:12:55.log,可能是构建问题，链接库均在 /usr/lib64/samba ，但是只有部分被正确从该路径加载，导致加载动态链接库 libflag-mapping-samba4.so 失败
sanlock,oe_test_sanlock_wdmd,fail,./mugen-riscv/logs/sanlock/oe_test_sanlock_wdmd/2023-04-27-02:26:40.log,Module softdog not found
security-tool,oe_test_security_tool,fail,./mugen-riscv/logs/security-tool/oe_test_security_tool/2023-04-27-02:40:49.log,镜像没有预装待测软件包 security-tool
,oe_test_service_openEuler-security,fail,./mugen-riscv/logs/security-tool/oe_test_service_openEuler-security/2023-04-27-02:42:59.log,镜像没有预装待测软件包 security-tool
security_guide,oe_test_kernel_parameter_hardening,fail,./mugen-riscv/logs/security_guide/oe_test_kernel_parameter_hardening/2023-04-28-22:27:19.log,sysctl -p 无输出
,oe_test_kernel_parameter_reinforcement_description,fail,./mugen-riscv/logs/security_guide/oe_test_kernel_parameter_reinforcement_description/2023-04-28-22:41:53.log,No safety reinforcement
,oe_test_restrict_accounts_use_su,fail,./mugen-riscv/logs/security_guide/oe_test_restrict_accounts_use_su/2023-04-28-22:14:01.log,限制账号使用su失败，可能为用户组设置问题或命令本身问题
,oe_test_set_password_validity,fail,./mugen-riscv/logs/security_guide/oe_test_set_password_validity/2023-04-28-21:44:40.log,没有密码过期提醒，可能为date改变日期失败或者相关提醒未设置
,oe_test_ssh_check_home,fail,./mugen-riscv/logs/security_guide/oe_test_ssh_check_home/2023-04-28-22:16:25.log,StrictModes is not yes
,oe_test_ssh_disable_agent_forwarding,fail,./mugen-riscv/logs/security_guide/oe_test_ssh_disable_agent_forwarding/2023-04-28-22:23:34.log,AllowAgentForwarding is not no
,oe_test_ssh_disable_empty_passwd,fail,./mugen-riscv/logs/security_guide/oe_test_ssh_disable_empty_passwd/2023-04-28-21:50:43.log,PermitEmptyPasswords is not no
,oe_test_ssh_disable_parsing_sshpath,fail,./mugen-riscv/logs/security_guide/oe_test_ssh_disable_parsing_sshpath/2023-04-28-22:01:30.log,ssh远程执行命令时出现未知错误
,oe_test_ssh_strong_encryption_algorithm,fail,./mugen-riscv/logs/security_guide/oe_test_ssh_strong_encryption_algorithm/2023-04-28-22:27:55.log,No safety reinforcement
,oe_test_ssh_version2,fail,./mugen-riscv/logs/security_guide/oe_test_ssh_version2/2023-04-28-21:56:31.log,安装的ssh版本非测试版本
,oe_test_ssh_warnings,fail,./mugen-riscv/logs/security_guide/oe_test_ssh_warnings/2023-04-28-21:44:12.log,登陆时没有显示x86登陆时显示的提示
,oe_test_use_security_tools,fail,./mugen-riscv/logs/security_guide/oe_test_use_security_tools/2023-04-28-21:51:39.log,security-tool软件包默认未安装
smoke-baseinfo,oe_test_rpm_suffix_name,fail,./mugen-riscv/logs/smoke-baseinfo/oe_test_rpm_suffix_name/2023-04-29-02:47:05.log,dnf list 获取的oetestsuite 软件仓中软件包版本号不带有oe2303的规范
smoke-basic-os,oe_test_CPUinfo_001,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_CPUinfo_001/2023-05-26-00:21:53.log,file missing/timeout
,oe_test_bbr_02,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_bbr_02/2023-04-29-09:54:28.log,preinstall absent
,oe_test_bbr_04,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_bbr_04/2023-04-29-09:54:45.log,kernel module absent
,oe_test_bonding_SCEN_05,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_bonding_SCEN_05/2023-04-29-09:55:05.log,preinstall absent kernel module absent
,oe_test_criu,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_criu/2023-04-29-05:34:06.log,file missing
,oe_test_gcc_001,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_gcc_001/2023-05-26-00:01:54.log,file missing
,oe_test_ip_rule_01,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_ip_rule_01/2023-04-29-07:32:00.log,CONFIG_IP_MULTIPLE_TABLES is not set
,oe_test_ip_rule_02,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_ip_rule_02/2023-04-29-07:32:16.log,CONFIG_IP_MULTIPLE_TABLES is not set
,oe_test_iscsi,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_iscsi/2023-04-29-05:46:14.log,CONFIG_CONFIGFS_FS is not set
,oe_test_iscsid,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_iscsid/2023-04-29-07:40:15.log,can not create NETLINK_ISCSI socket [Protocol not supported]可能为内核问题
,oe_test_libcgroup_04,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_libcgroup_04/2023-04-29-07:49:01.log,
,oe_test_ncurses,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_ncurses/2023-06-28-02:06:03.log,
,oe_test_numactl,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_numactl/2023-04-29-05:58:41.log,CONFIG_NUMA is not set
,oe_test_perf,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_perf/2023-04-29-06:01:18.log,timeout
,oe_test_pwd_001,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_pwd_001/2023-04-29-06:02:28.log,preinstall absent
,oe_test_rollback,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_rollback/2023-04-29-06:26:56.log,mugen 测试代码并没有考虑到git软件包已安装时的情况
,oe_test_rule_ipv6,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_rule_ipv6/2023-04-29-08:40:20.log,CONFIG_IP_MULTIPLE_TABLES is not set
,oe_test_service,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_service/2023-04-29-08:40:36.log,preinstall absent
,oe_test_skopeo,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_skopeo/2023-04-29-06:04:38.log,choosing image instance: no image found in manifest list for architecture riscv64
,oe_test_syslog_logrotate_001,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_syslog_logrotate_001/2023-05-26-00:15:50.log,preinstall absent
,oe_test_user_debug_iotop_03,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_user_debug_iotop_03/2023-04-29-10:09:55.log,file missing
