测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_xmvn_base_mvn-local_05,x86 fail,./mugen-riscv/logs/xmvn_3.0.0-23/oe_test_xmvn_base_mvn-local_05/2023-06-22-08:28:19.log,x86 fail
,oe_test_xmvn_base_mvn-local_02,x86 fail,./mugen-riscv/logs/xmvn_3.0.0-23/oe_test_xmvn_base_mvn-local_02/2023-06-22-07:33:57.log,x86 fail
,oe_test_xmvn_base_mvn-local_07,x86 fail,./mugen-riscv/logs/xmvn_3.0.0-23/oe_test_xmvn_base_mvn-local_07/2023-06-22-09:00:23.log,x86 fail
,oe_test_xmvn_base_mvn-local_01,x86 fail,./mugen-riscv/logs/xmvn_3.0.0-23/oe_test_xmvn_base_mvn-local_01/2023-06-22-07:03:35.log,x86 fail
python-wheel,oe_test_python-wheel_python2-wheel_command,x86 fail,./mugen-riscv/logs/python-wheel/oe_test_python-wheel_python2-wheel_command/2023-06-22-23:51:57.log,x86 fail
argus,oe_test_argus_02,x86 fail,./mugen-riscv/logs/argus/oe_test_argus_02/2023-06-26-02:39:20.log,x86 fail
,oe_test_service_argus,x86 fail,./mugen-riscv/logs/argus/oe_test_service_argus/2023-06-26-02:53:18.log,x86 fail
,oe_test_argus_01,x86 fail,./mugen-riscv/logs/argus/oe_test_argus_01/2023-06-26-02:34:23.log,x86 fail
,oe_test_argus_03,x86 fail,./mugen-riscv/logs/argus/oe_test_argus_03/2023-06-26-02:44:59.log,x86 fail
tpm-quote-tools_20.03,oe_test_tpm-quote-tools,x86 fail,./mugen-riscv/logs/tpm-quote-tools_20.03/oe_test_tpm-quote-tools/2023-06-23-00:19:08.log,x86 fail
FS_IO,oe_test_FSIO_dirty_page_more_than_ratio,x86 fail,./mugen-riscv/logs/FS_IO/oe_test_FSIO_dirty_page_more_than_ratio/2023-06-23-02:36:35.log,x86 fail
,oe_test_FSIO_aio_cancel,x86 fail,./mugen-riscv/logs/FS_IO/oe_test_FSIO_aio_cancel/2023-06-23-02:28:20.log,x86 fail
os-basic,oe_test_auditctl,x86 fail,./mugen-riscv/logs/os-basic/oe_test_auditctl/2023-04-28-03:36:43.log,x86 fail
,oe_test_catman,x86 fail,./mugen-riscv/logs/os-basic/oe_test_catman/2023-04-28-03:30:09.log,x86 fail
,oe_test_dmraid,x86 fail,./mugen-riscv/logs/os-basic/oe_test_dmraid/2023-04-28-03:31:39.log,x86 fail
,oe_test_nmcli_config_connect,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_config_connect/2023-04-28-08:12:59.log,x86 fail
,oe_test_nmcli_macsec,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_macsec/2023-04-28-08:10:38.log,x86 fail
,oe_test_power_powertop2tuned_optimize,x86 fail,./mugen-riscv/logs/os-basic/oe_test_power_powertop2tuned_optimize/2023-04-28-07:59:24.log,x86 fail
,oe_test_power_powertop_powerup,x86 fail,./mugen-riscv/logs/os-basic/oe_test_power_powertop_powerup/2023-04-28-07:56:45.log,x86 fail
,oe_test_reboot,x86 fail,./mugen-riscv/logs/os-basic/oe_test_reboot/2023-04-28-05:55:16.log,x86 fail
,oe_test_server_mariadb_compatibilty,x86 fail,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_compatibilty/2023-04-28-04:54:41.log,x86 fail
,oe_test_server_openssh_verifykey,x86 fail,./mugen-riscv/logs/os-basic/oe_test_server_openssh_verifykey/2023-04-28-04:29:21.log,x86 fail
,oe_test_server_squid_blacklist,x86 fail,./mugen-riscv/logs/os-basic/oe_test_server_squid_blacklist/2023-04-28-04:25:29.log,x86 fail
,oe_test_server_vsftpd_NKdelay,x86 fail,./mugen-riscv/logs/os-basic/oe_test_server_vsftpd_NKdelay/2023-04-28-04:18:57.log,x86 fail
,oe_test_server_vsftpd_transfer,x86 fail,./mugen-riscv/logs/os-basic/oe_test_server_vsftpd_transfer/2023-04-28-04:13:38.log,x86 fail
,oe_test_sos,x86 fail,./mugen-riscv/logs/os-basic/oe_test_sos/2023-04-28-05:25:07.log,x86 fail
,oe_test_system_log_recorded,x86 fail,./mugen-riscv/logs/os-basic/oe_test_system_log_recorded/2023-04-28-04:12:23.log,x86 fail
,oe_test_system_monitor_login,x86 fail,./mugen-riscv/logs/os-basic/oe_test_system_monitor_login/2023-04-28-04:11:08.log,x86 fail
,oe_test_system_monitor_reboot,x86 fail,./mugen-riscv/logs/os-basic/oe_test_system_monitor_reboot/2023-04-28-03:40:46.log,x86 fail
,oe_test_uname,x86 fail,./mugen-riscv/logs/os-basic/oe_test_uname/2023-04-28-03:40:18.log,x86 fail
,oe_test_whereis,x86 fail,./mugen-riscv/logs/os-basic/oe_test_whereis/2023-04-28-03:29:34.log,x86 fail
,oe_test_count_gperftools_function,x86 fail,./mugen-riscv/logs/os-basic/oe_test_count_gperftools_function/2023-04-28-10:58:54.log,测试套问题，没有引入依赖 gperftools-devel
,oe_test_disk_graphics_card,x86 fail,./mugen-riscv/logs/os-basic/oe_test_disk_graphics_card/2023-04-28-10:05:30.log,x86 fail
AT,oe_test_cat_001,x86 fail,./mugen-riscv/logs/AT/oe_test_cat_001/2023-04-29-02:35:30.log,x86 fail
,oe_test_dmesg_messages_log,x86 fail,./mugen-riscv/logs/AT/oe_test_dmesg_messages_log/2023-04-29-00:23:38.log,x86 fail
,oe_test_docker_custom_image,x86 fail,./mugen-riscv/logs/AT/oe_test_docker_custom_image/2023-04-29-01:40:14.log,x86 fail
,oe_test_firewalld,x86 fail,./mugen-riscv/logs/AT/oe_test_firewalld/2023-04-29-00:31:01.log,x86 fail
,oe_test_network_001,x86 fail,./mugen-riscv/logs/AT/oe_test_network_001/2023-04-29-03:27:37.log,x86 fail
,oe_test_partition,x86 fail,./mugen-riscv/logs/AT/oe_test_partition/2023-04-29-00:31:25.log,x86 fail
acl,oe_test_access_providepam,x86 fail,./mugen-riscv/logs/acl/oe_test_access_providepam/2023-05-25-16_28_24.log,x86 fail
alsa-utils,oe_test_service_alsa-restore,x86 fail,./mugen-riscv/logs/alsa-utils/oe_test_service_alsa-restore/2023-05-25-21_35_07.log,x86 fail
anaconda,oe_test_service_zram,x86 fail,./mugen-riscv/logs/anaconda/oe_test_service_zram/2023-05-25-21_41_44.log,x86 fail
ansible,oe_test_ansible_04,x86 fail,./mugen-riscv/logs/ansible/oe_test_ansible_04/2023-05-25-21_58_33.log,x86 fail
atune,oe_test_service_atuned,x86 fail,./mugen-riscv/logs/atune/oe_test_service_atuned/2023-05-25-21_58_33.log,x86 fail
,oe_test_service_atuned_01,x86 fail,./mugen-riscv/logs/atune/oe_test_service_atuned_01/2023-05-25-22_14_49.log,x86 fail
,oe_test_service_atuned_02,x86 fail,./mugen-riscv/logs/atune/oe_test_service_atuned_02/2023-05-25-22_22_52.log,x86 fail
,oe_test_service_atuned_03,x86 fail,./mugen-riscv/logs/atune/oe_test_service_atuned_03/2023-05-25-22_28_50.log,x86 fail
,oe_test_service_atuned_04,x86 fail,./mugen-riscv/logs/atune/oe_test_service_atuned_04/2023-05-25-22_35_35.log,x86 fail
,oe_test_service_atuned_05,x86 fail,./mugen-riscv/logs/atune/oe_test_service_atuned_05/2023-05-25-22_42_47.log,x86 fail
,oe_test_service_atuned_06,x86 fail,./mugen-riscv/logs/atune/oe_test_service_atuned_06/2023-05-25-22_47_57.log,x86 fail
,oe_test_service_atuned_07,x86 fail,./mugen-riscv/logs/atune/oe_test_service_atuned_07/2023-05-25-22_53_09.log,x86 fail
,oe_test_service_atuned_08,x86 fail,./mugen-riscv/logs/atune/oe_test_service_atuned_08/2023-05-25-22_58_21.log,x86 fail
,oe_test_service_atuned_09,x86 fail,./mugen-riscv/logs/atune/oe_test_service_atuned_09/2023-05-25-23_03_22.log,x86 fail
audit,oe_test_audit_ausearch,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_ausearch/2023-05-25-22_58_32.log,x86 fail
,oe_test_audit_available_disk_space,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_available_disk_space/2023-05-25-22_51_28.log,x86 fail
,oe_test_audit_count_number_of_event,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_count_number_of_event/2023-05-25-22_37_18.log,x86 fail
,oe_test_audit_count_time,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_count_time/2023-05-25-22_37_08.log,x86 fail
,oe_test_audit_event_log,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_event_log/2023-05-25-22_57_47.log,x86 fail
,oe_test_audit_fetch_file_in_order,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_fetch_file_in_order/2023-05-25-22_36_21.log,x86 fail
,oe_test_audit_max_log_file_ignore,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_max_log_file_ignore/2023-05-25-22_40_37.log,x86 fail
,oe_test_audit_max_log_file_keep_logs,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_max_log_file_keep_logs/2023-05-25-22_50_35.log,x86 fail
,oe_test_audit_max_log_file_rotate,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_max_log_file_rotate/2023-05-25-22_39_42.log,x86 fail
,oe_test_audit_max_log_file_suspend,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_max_log_file_suspend/2023-05-25-22_49_20.log,x86 fail
,oe_test_audit_max_log_file_syslog,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_max_log_file_syslog/2023-05-25-22_48_03.log,x86 fail
,oe_test_audit_monitor_dictionary_access,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_monitor_dictionary_access/2023-05-25-22_33_01.log,x86 fail
,oe_test_audit_monitor_do_command,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_monitor_do_command/2023-05-25-22_33_36.log,x86 fail
,oe_test_audit_monitor_file_access,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_monitor_file_access/2023-05-25-22_02_54.log,x86 fail
,oe_test_audit_monitor_network_visit,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_monitor_network_visit/2023-05-25-22_34_21.log,x86 fail
,oe_test_audit_monitor_system_use,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_monitor_system_use/2023-05-25-22_33_17.log,x86 fail
,oe_test_audit_other,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_other/2023-05-25-22_58_00.log,x86 fail
,oe_test_audit_rule_conflict_strategy,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_rule_conflict_strategy/2023-05-25-22_35_47.log,x86 fail
,oe_test_audit_rule_contact_strategy,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_rule_contact_strategy/2023-05-25-22_35_13.log,x86 fail
,oe_test_audit_rule_fetch_from_rule,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_rule_fetch_from_rule/2023-05-25-22_36_08.log,x86 fail
,oe_test_audit_show_event_list,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_show_event_list/2023-05-25-22_37_30.log,x86 fail
,oe_test_audit_track_designated_access,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_track_designated_access/2023-05-25-22_34_36.log,x86 fail
,oe_test_audit_use_d_audit,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_use_d_audit/2023-05-25-22_34_47.log,x86 fail
,oe_test_audit_use_w_audit,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_use_w_audit/2023-05-25-22_35_01.log,x86 fail
,oe_test_audit_user_build_connection,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_user_build_connection/2023-05-25-22_37_42.log,x86 fail
,oe_test_aulastlog,x86 fail,./mugen-riscv/logs/audit/oe_test_aulastlog/2023-05-25-22_58_53.log,x86 fail
,oe_test_inject_time_fault,x86 fail,./mugen-riscv/logs/audit/oe_test_inject_time_fault/2023-05-25-22_55_53.log,x86 fail
,oe_test_service_auditd,x86 fail,./mugen-riscv/logs/audit/oe_test_service_auditd/2023-05-25-22_57_10.log,x86 fail
,oe_test_start_audit,x86 fail,./mugen-riscv/logs/audit/oe_test_start_audit/2023-05-25-22_58_18.log,x86 fail
auter,oe_test_auter,x86 fail,./mugen-riscv/logs/auter/oe_test_auter/2023-05-25-13:06:46.log,x86 fail
autofs,oe_test_autofs,x86 fail,./mugen-riscv/logs/autofs/oe_test_autofs/2023-05-25-13:14:54.log,x86 fail
,oe_test_service_autofs,x86 fail,./mugen-riscv/logs/autofs/oe_test_service_autofs/2023-05-25-13:20:51.log,x86 fail
ceph,oe_test_service_rbdmap,x86 fail,./mugen-riscv/logs/ceph/oe_test_service_rbdmap/2023-05-25-14:06:22.log,x86 fail
,oe_test_target_ceph,x86 fail,./mugen-riscv/logs/ceph/oe_test_target_ceph/2023-05-25-14:23:13.log,x86 fail
chrony,oe_test_service_chrony-wait,x86 fail,./mugen-riscv/logs/chrony/oe_test_service_chrony-wait/2023-05-25-14:09:34.log,x86 fail
clamav,oe_test_clamav_clamdtop,x86 fail,./mugen-riscv/logs/clamav/oe_test_clamav_clamdtop/2023-05-25-15:39:00.log,x86 fail
,oe_test_clamav_clamonacc,x86 fail,./mugen-riscv/logs/clamav/oe_test_clamav_clamonacc/2023-05-25-15:55:11.log,x86 fail
,oe_test_clamav_clamscan_1,x86 fail,./mugen-riscv/logs/clamav/oe_test_clamav_clamscan_1/2023-05-25-16:11:23.log,x86 fail
,oe_test_clamav_clamscan_2,x86 fail,./mugen-riscv/logs/clamav/oe_test_clamav_clamscan_2/2023-05-25-16:41:45.log,x86 fail
,oe_test_clamav_clamscan_3,x86 fail,./mugen-riscv/logs/clamav/oe_test_clamav_clamscan_3/2023-05-25-16:51:09.log,x86 fail
,oe_test_service_clamav-clamonacc,x86 fail,./mugen-riscv/logs/clamav/oe_test_service_clamav-clamonacc/2023-05-25-14:15:38.log,x86 fail
cmake,oe_test_ccmake,x86 fail,./mugen-riscv/logs/cmake/oe_test_ccmake/2023-05-25-15:21:43.log,x86 fail
,oe_test_ccmake3,x86 fail,./mugen-riscv/logs/cmake/oe_test_ccmake3/2023-05-25-15:25:48.log,x86 fail
cobbler,oe_test_cobbler_distro,x86 fail,./mugen-riscv/logs/cobbler/oe_test_cobbler_distro/2023-05-25-16:03:06.log,x86 fail
,oe_test_cobbler_file,x86 fail,./mugen-riscv/logs/cobbler/oe_test_cobbler_file/2023-05-25-17:09:17.log,x86 fail
,oe_test_cobbler_image,x86 fail,./mugen-riscv/logs/cobbler/oe_test_cobbler_image/2023-05-25-16:41:56.log,x86 fail
,oe_test_cobbler_mgmtclass,x86 fail,./mugen-riscv/logs/cobbler/oe_test_cobbler_mgmtclass/2023-05-25-16:51:20.log,x86 fail
,oe_test_cobbler_other,x86 fail,./mugen-riscv/logs/cobbler/oe_test_cobbler_other/2023-05-25-17:18:28.log,x86 fail
,oe_test_cobbler_package,x86 fail,./mugen-riscv/logs/cobbler/oe_test_cobbler_package/2023-05-25-17:00:31.log,x86 fail
,oe_test_cobbler_profile,x86 fail,./mugen-riscv/logs/cobbler/oe_test_cobbler_profile/2023-05-25-16:13:21.log,x86 fail
,oe_test_cobbler_repo,x86 fail,./mugen-riscv/logs/cobbler/oe_test_cobbler_repo/2023-05-25-16:32:56.log,x86 fail
,oe_test_cobbler_system,x86 fail,./mugen-riscv/logs/cobbler/oe_test_cobbler_system/2023-05-25-16:22:47.log,x86 fail
cockpit,oe_test_service_cockpit,x86 fail,./mugen-riscv/logs/cockpit/oe_test_service_cockpit/2023-05-25-17:34:10.log,x86 fail
,oe_test_socket_cockpit,x86 fail,./mugen-riscv/logs/cockpit/oe_test_socket_cockpit/2023-05-25-17:36:31.log,x86 fail
conntrack-tools,oe_test_service_conntrackd,x86 fail,./mugen-riscv/logs/conntrack-tools/oe_test_service_conntrackd/2023-05-25-17:55:29.log,x86 fail
