测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_pcre_use,success,./mugen-riscv/logs/os-basic/oe_test_pcre_use/2023-09-13-12:01:07.log,None
,oe_test_libunistring,success,./mugen-riscv/logs/os-basic/oe_test_libunistring/2023-09-13-12:04:56.log,None
,oe_test_nmcli_cancel_auto,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_cancel_auto/2023-09-13-10:56:27.log,None
,oe_test_ProcMgmt_ps,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_ps/2023-09-13-10:56:36.log,None
,oe_test_hwclock,success,./mugen-riscv/logs/os-basic/oe_test_hwclock/2023-09-13-12:04:27.log,None
,oe_test_uid_old_uid,success,./mugen-riscv/logs/os-basic/oe_test_uid_old_uid/2023-09-13-12:16:22.log,None
,oe_test_auditc_01,success,./mugen-riscv/logs/os-basic/oe_test_auditc_01/2023-09-13-13:40:32.log,None
,oe_test_patch,success,./mugen-riscv/logs/os-basic/oe_test_patch/2023-09-13-11:07:25.log,None
,oe_test_auditctl_02,success,./mugen-riscv/logs/os-basic/oe_test_auditctl_02/2023-09-13-10:56:45.log,None
,oe_test_zgrep,success,./mugen-riscv/logs/os-basic/oe_test_zgrep/2023-09-13-11:08:01.log,None
,oe_test_server_subversion,success,./mugen-riscv/logs/os-basic/oe_test_server_subversion/2023-09-13-13:17:17.log,None
,oe_test_json-c,success,./mugen-riscv/logs/os-basic/oe_test_json-c/2023-09-13-11:14:01.log,None
,oe_test_md5sum,success,./mugen-riscv/logs/os-basic/oe_test_md5sum/2023-09-13-12:10:42.log,None
,oe_test_power_powertop_powerup,success,./mugen-riscv/logs/os-basic/oe_test_power_powertop_powerup/2023-09-13-11:10:04.log,None
,oe_test_ProcMgmt_crontab_cmd,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_crontab_cmd/2023-09-13-13:43:04.log,None
,oe_test_ProcMgmt_pgrep,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_pgrep/2023-09-13-11:07:18.log,None
,oe_test_server_mariadb_stop,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_stop/2023-09-13-12:10:51.log,None
,oe_test_password_blank,success,./mugen-riscv/logs/os-basic/oe_test_password_blank/2023-09-13-10:36:42.log,None
,oe_test_server_mariadb_dumpMulDB,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_dumpMulDB/2023-09-13-14:03:20.log,None
,oe_test_systool,success,./mugen-riscv/logs/os-basic/oe_test_systool/2023-09-13-12:26:18.log,None
,oe_test_base32,success,./mugen-riscv/logs/os-basic/oe_test_base32/2023-09-13-13:24:50.log,None
,oe_test_server_squid_proxy,success,./mugen-riscv/logs/os-basic/oe_test_server_squid_proxy/2023-09-13-10:57:08.log,None
,oe_test_lua,success,./mugen-riscv/logs/os-basic/oe_test_lua/2023-09-13-11:58:59.log,None
,oe_test_autoscan,success,./mugen-riscv/logs/os-basic/oe_test_autoscan/2023-09-13-12:16:34.log,None
,oe_test_rev,success,./mugen-riscv/logs/os-basic/oe_test_rev/2023-09-13-12:00:01.log,None
